,year,month,day,day_of_week,hour,AEP_MW
55738,2011,11,21,0,1,12576.0
55739,2011,11,21,0,2,12235.0
55740,2011,11,21,0,3,12123.0
55741,2011,11,21,0,4,12207.0
55742,2011,11,21,0,5,12575.0
55743,2011,11,21,0,6,13355.0
55744,2011,11,21,0,7,14798.0
55745,2011,11,21,0,8,15630.0
55746,2011,11,21,0,9,15652.0
55747,2011,11,21,0,10,15778.0
55748,2011,11,21,0,11,15823.0
55749,2011,11,21,0,12,15795.0
55750,2011,11,21,0,13,15774.0
55751,2011,11,21,0,14,15697.0
55752,2011,11,21,0,15,15567.0
55753,2011,11,21,0,16,15460.0
55754,2011,11,21,0,17,15695.0
55755,2011,11,21,0,18,16399.0
55756,2011,11,21,0,19,16579.0
55757,2011,11,21,0,20,16364.0
55758,2011,11,21,0,21,16145.0
55759,2011,11,21,0,22,15612.0
55760,2011,11,21,0,23,14833.0
55761,2011,11,22,1,0,13806.0
55762,2011,11,20,6,1,12768.0
55763,2011,11,20,6,2,12390.0
55764,2011,11,20,6,3,12211.0
55765,2011,11,20,6,4,12061.0
55766,2011,11,20,6,5,12089.0
55767,2011,11,20,6,6,12244.0
55768,2011,11,20,6,7,12327.0
55769,2011,11,20,6,8,12652.0
55770,2011,11,20,6,9,12974.0
55771,2011,11,20,6,10,13233.0
55772,2011,11,20,6,11,13288.0
55773,2011,11,20,6,12,13190.0
55774,2011,11,20,6,13,13209.0
55775,2011,11,20,6,14,13196.0
55776,2011,11,20,6,15,13165.0
55777,2011,11,20,6,16,13316.0
55778,2011,11,20,6,17,13713.0
55779,2011,11,20,6,18,14502.0
55780,2011,11,20,6,19,14702.0
55781,2011,11,20,6,20,14621.0
55782,2011,11,20,6,21,14471.0
55783,2011,11,20,6,22,13940.0
55784,2011,11,20,6,23,13261.0
55785,2011,11,21,0,0,12626.0
55786,2011,11,19,5,1,14760.0
55787,2011,11,19,5,2,14771.0
55788,2011,11,19,5,3,14665.0
55789,2011,11,19,5,4,14641.0
55790,2011,11,19,5,5,14825.0
55791,2011,11,19,5,6,15259.0
55792,2011,11,19,5,7,15772.0
55793,2011,11,19,5,8,16290.0
55794,2011,11,19,5,9,16620.0
55795,2011,11,19,5,10,16390.0
55796,2011,11,19,5,11,15957.0
55797,2011,11,19,5,12,15370.0
55798,2011,11,19,5,13,14912.0
55799,2011,11,19,5,14,14575.0
55800,2011,11,19,5,15,14425.0
55801,2011,11,19,5,16,14182.0
55802,2011,11,19,5,17,14271.0
55803,2011,11,19,5,18,15142.0
55804,2011,11,19,5,19,15466.0
55805,2011,11,19,5,20,15355.0
55806,2011,11,19,5,21,15260.0
55807,2011,11,19,5,22,14775.0
55808,2011,11,19,5,23,14070.0
55809,2011,11,20,6,0,13230.0
55810,2011,11,18,4,1,15982.0
55811,2011,11,18,4,2,15474.0
55812,2011,11,18,4,3,15436.0
55813,2011,11,18,4,4,15456.0
55814,2011,11,18,4,5,15852.0
55815,2011,11,18,4,6,16680.0
55816,2011,11,18,4,7,18320.0
55817,2011,11,18,4,8,18884.0
55818,2011,11,18,4,9,18482.0
55819,2011,11,18,4,10,17697.0
55820,2011,11,18,4,11,17147.0
55821,2011,11,18,4,12,16436.0
55822,2011,11,18,4,13,16003.0
55823,2011,11,18,4,14,15923.0
55824,2011,11,18,4,15,15601.0
55825,2011,11,18,4,16,15319.0
55826,2011,11,18,4,17,15569.0
55827,2011,11,18,4,18,16546.0
55828,2011,11,18,4,19,17027.0
55829,2011,11,18,4,20,17041.0
55830,2011,11,18,4,21,17054.0
55831,2011,11,18,4,22,16858.0
55832,2011,11,18,4,23,16214.0
55833,2011,11,19,5,0,15360.0
55834,2011,11,17,3,1,13803.0
55835,2011,11,17,3,2,13453.0
55836,2011,11,17,3,3,13357.0
55837,2011,11,17,3,4,13439.0
55838,2011,11,17,3,5,13740.0
55839,2011,11,17,3,6,14589.0
55840,2011,11,17,3,7,16259.0
55841,2011,11,17,3,8,17030.0
55842,2011,11,17,3,9,17083.0
55843,2011,11,17,3,10,17169.0
55844,2011,11,17,3,11,16964.0
55845,2011,11,17,3,12,16952.0
55846,2011,11,17,3,13,16922.0
55847,2011,11,17,3,14,16900.0
55848,2011,11,17,3,15,16684.0
55849,2011,11,17,3,16,16594.0
55850,2011,11,17,3,17,16947.0
55851,2011,11,17,3,18,17898.0
55852,2011,11,17,3,19,18374.0
55853,2011,11,17,3,20,18404.0
55854,2011,11,17,3,21,18345.0
55855,2011,11,17,3,22,17997.0
55856,2011,11,17,3,23,17304.0
55857,2011,11,18,4,0,16561.0
55858,2011,11,16,2,1,12635.0
55859,2011,11,16,2,2,12250.0
55860,2011,11,16,2,3,12101.0
55861,2011,11,16,2,4,12042.0
55862,2011,11,16,2,5,12267.0
55863,2011,11,16,2,6,13033.0
55864,2011,11,16,2,7,14609.0
55865,2011,11,16,2,8,15470.0
55866,2011,11,16,2,9,15557.0
55867,2011,11,16,2,10,15609.0
55868,2011,11,16,2,11,15711.0
55869,2011,11,16,2,12,15621.0
55870,2011,11,16,2,13,15590.0
55871,2011,11,16,2,14,15619.0
55872,2011,11,16,2,15,15531.0
55873,2011,11,16,2,16,15450.0
55874,2011,11,16,2,17,15581.0
55875,2011,11,16,2,18,16292.0
55876,2011,11,16,2,19,16567.0
55877,2011,11,16,2,20,16444.0
55878,2011,11,16,2,21,16413.0
55879,2011,11,16,2,22,16101.0
55880,2011,11,16,2,23,15248.0
55881,2011,11,17,3,0,14418.0
55882,2011,11,15,1,1,12537.0
55883,2011,11,15,1,2,12159.0
55884,2011,11,15,1,3,12058.0
55885,2011,11,15,1,4,11955.0
55886,2011,11,15,1,5,12168.0
55887,2011,11,15,1,6,12891.0
55888,2011,11,15,1,7,14486.0
55889,2011,11,15,1,8,15173.0
55890,2011,11,15,1,9,15305.0
55891,2011,11,15,1,10,15466.0
55892,2011,11,15,1,11,15516.0
55893,2011,11,15,1,12,15449.0
55894,2011,11,15,1,13,15495.0
55895,2011,11,15,1,14,15531.0
55896,2011,11,15,1,15,15358.0
55897,2011,11,15,1,16,15201.0
55898,2011,11,15,1,17,15378.0
55899,2011,11,15,1,18,15994.0
55900,2011,11,15,1,19,16227.0
55901,2011,11,15,1,20,16106.0
55902,2011,11,15,1,21,15805.0
55903,2011,11,15,1,22,15353.0
55904,2011,11,15,1,23,14276.0
55905,2011,11,16,2,0,13348.0
55906,2011,11,14,0,1,12287.0
55907,2011,11,14,0,2,11996.0
55908,2011,11,14,0,3,11854.0
55909,2011,11,14,0,4,11846.0
55910,2011,11,14,0,5,12169.0
55911,2011,11,14,0,6,12930.0
55912,2011,11,14,0,7,14540.0
55913,2011,11,14,0,8,15250.0
55914,2011,11,14,0,9,15220.0
55915,2011,11,14,0,10,15218.0
55916,2011,11,14,0,11,15292.0
55917,2011,11,14,0,12,15287.0
55918,2011,11,14,0,13,15300.0
55919,2011,11,14,0,14,15314.0
55920,2011,11,14,0,15,15059.0
55921,2011,11,14,0,16,14742.0
55922,2011,11,14,0,17,14917.0
55923,2011,11,14,0,18,15477.0
55924,2011,11,14,0,19,15834.0
55925,2011,11,14,0,20,15806.0
55926,2011,11,14,0,21,15540.0
55927,2011,11,14,0,22,15082.0
55928,2011,11,14,0,23,14112.0
55929,2011,11,15,1,0,13168.0
55930,2011,11,13,6,1,12771.0
55931,2011,11,13,6,2,12490.0
55932,2011,11,13,6,3,12378.0
55933,2011,11,13,6,4,12207.0
55934,2011,11,13,6,5,12385.0
55935,2011,11,13,6,6,12511.0
55936,2011,11,13,6,7,13016.0
55937,2011,11,13,6,8,13413.0
55938,2011,11,13,6,9,13888.0
55939,2011,11,13,6,10,14079.0
55940,2011,11,13,6,11,13942.0
55941,2011,11,13,6,12,13725.0
55942,2011,11,13,6,13,13723.0
55943,2011,11,13,6,14,13570.0
55944,2011,11,13,6,15,13336.0
55945,2011,11,13,6,16,13339.0
55946,2011,11,13,6,17,13614.0
55947,2011,11,13,6,18,14542.0
55948,2011,11,13,6,19,14961.0
55949,2011,11,13,6,20,14859.0
55950,2011,11,13,6,21,14683.0
55951,2011,11,13,6,22,14062.0
55952,2011,11,13,6,23,13494.0
55953,2011,11,14,0,0,12855.0
55954,2011,11,12,5,1,14904.0
55955,2011,11,12,5,2,14557.0
55956,2011,11,12,5,3,14390.0
55957,2011,11,12,5,4,14296.0
55958,2011,11,12,5,5,14392.0
55959,2011,11,12,5,6,14772.0
55960,2011,11,12,5,7,15290.0
55961,2011,11,12,5,8,15609.0
55962,2011,11,12,5,9,15850.0
55963,2011,11,12,5,10,15548.0
55964,2011,11,12,5,11,15190.0
55965,2011,11,12,5,12,14737.0
55966,2011,11,12,5,13,14334.0
55967,2011,11,12,5,14,13924.0
55968,2011,11,12,5,15,13724.0
55969,2011,11,12,5,16,13577.0
55970,2011,11,12,5,17,13803.0
55971,2011,11,12,5,18,14634.0
55972,2011,11,12,5,19,15103.0
55973,2011,11,12,5,20,14909.0
55974,2011,11,12,5,21,14741.0
55975,2011,11,12,5,22,14501.0
55976,2011,11,12,5,23,13903.0
55977,2011,11,13,6,0,13274.0
55978,2011,11,11,4,1,14807.0
55979,2011,11,11,4,2,14598.0
55980,2011,11,11,4,3,14446.0
55981,2011,11,11,4,4,14414.0
55982,2011,11,11,4,5,14783.0
55983,2011,11,11,4,6,15497.0
55984,2011,11,11,4,7,16732.0
55985,2011,11,11,4,8,17463.0
55986,2011,11,11,4,9,17503.0
55987,2011,11,11,4,10,17140.0
55988,2011,11,11,4,11,16876.0
55989,2011,11,11,4,12,16553.0
55990,2011,11,11,4,13,16416.0
55991,2011,11,11,4,14,16158.0
55992,2011,11,11,4,15,15766.0
55993,2011,11,11,4,16,15593.0
55994,2011,11,11,4,17,15770.0
55995,2011,11,11,4,18,16678.0
55996,2011,11,11,4,19,17016.0
55997,2011,11,11,4,20,16927.0
55998,2011,11,11,4,21,16911.0
55999,2011,11,11,4,22,16628.0
56000,2011,11,11,4,23,16153.0
56001,2011,11,12,5,0,15416.0
56002,2011,11,10,3,1,13201.0
56003,2011,11,10,3,2,12948.0
56004,2011,11,10,3,3,12782.0
56005,2011,11,10,3,4,12773.0
56006,2011,11,10,3,5,13117.0
56007,2011,11,10,3,6,13892.0
56008,2011,11,10,3,7,15558.0
56009,2011,11,10,3,8,16146.0
56010,2011,11,10,3,9,16170.0
56011,2011,11,10,3,10,16213.0
56012,2011,11,10,3,11,16270.0
56013,2011,11,10,3,12,16056.0
56014,2011,11,10,3,13,15911.0
56015,2011,11,10,3,14,16034.0
56016,2011,11,10,3,15,15777.0
56017,2011,11,10,3,16,15584.0
56018,2011,11,10,3,17,16024.0
56019,2011,11,10,3,18,16868.0
56020,2011,11,10,3,19,17398.0
56021,2011,11,10,3,20,17424.0
56022,2011,11,10,3,21,17342.0
56023,2011,11,10,3,22,16902.0
56024,2011,11,10,3,23,16199.0
56025,2011,11,11,4,0,15388.0
56026,2011,11,9,2,1,13055.0
56027,2011,11,9,2,2,12821.0
56028,2011,11,9,2,3,12764.0
56029,2011,11,9,2,4,12825.0
56030,2011,11,9,2,5,13247.0
56031,2011,11,9,2,6,14203.0
56032,2011,11,9,2,7,15782.0
56033,2011,11,9,2,8,16385.0
56034,2011,11,9,2,9,16353.0
56035,2011,11,9,2,10,15948.0
56036,2011,11,9,2,11,15764.0
56037,2011,11,9,2,12,15458.0
56038,2011,11,9,2,13,15399.0
56039,2011,11,9,2,14,15244.0
56040,2011,11,9,2,15,15215.0
56041,2011,11,9,2,16,15175.0
56042,2011,11,9,2,17,15329.0
56043,2011,11,9,2,18,15920.0
56044,2011,11,9,2,19,16313.0
56045,2011,11,9,2,20,16118.0
56046,2011,11,9,2,21,15885.0
56047,2011,11,9,2,22,15483.0
56048,2011,11,9,2,23,14709.0
56049,2011,11,10,3,0,13789.0
56050,2011,11,8,1,1,13294.0
56051,2011,11,8,1,2,13030.0
56052,2011,11,8,1,3,13084.0
56053,2011,11,8,1,4,13135.0
56054,2011,11,8,1,5,13544.0
56055,2011,11,8,1,6,14483.0
56056,2011,11,8,1,7,15980.0
56057,2011,11,8,1,8,16481.0
56058,2011,11,8,1,9,16366.0
56059,2011,11,8,1,10,15976.0
56060,2011,11,8,1,11,15795.0
56061,2011,11,8,1,12,15489.0
56062,2011,11,8,1,13,15337.0
56063,2011,11,8,1,14,15296.0
56064,2011,11,8,1,15,15117.0
56065,2011,11,8,1,16,14847.0
56066,2011,11,8,1,17,14936.0
56067,2011,11,8,1,18,15419.0
56068,2011,11,8,1,19,15985.0
56069,2011,11,8,1,20,15854.0
56070,2011,11,8,1,21,15735.0
56071,2011,11,8,1,22,15187.0
56072,2011,11,8,1,23,14401.0
56073,2011,11,9,2,0,13608.0
56074,2011,11,7,0,1,13134.0
56075,2011,11,7,0,2,13066.0
56076,2011,11,7,0,3,13059.0
56077,2011,11,7,0,4,13246.0
56078,2011,11,7,0,5,13658.0
56079,2011,11,7,0,6,14633.0
56080,2011,11,7,0,7,16259.0
56081,2011,11,7,0,8,16904.0
56082,2011,11,7,0,9,16769.0
56083,2011,11,7,0,10,16445.0
56084,2011,11,7,0,11,16022.0
56085,2011,11,7,0,12,15612.0
56086,2011,11,7,0,13,15393.0
56087,2011,11,7,0,14,15210.0
56088,2011,11,7,0,15,15100.0
56089,2011,11,7,0,16,14901.0
56090,2011,11,7,0,17,15009.0
56091,2011,11,7,0,18,15564.0
56092,2011,11,7,0,19,16143.0
56093,2011,11,7,0,20,16084.0
56094,2011,11,7,0,21,15822.0
56095,2011,11,7,0,22,15275.0
56096,2011,11,7,0,23,14516.0
56097,2011,11,8,1,0,13662.0
56098,2011,11,6,6,1,13506.0
56099,2011,11,6,6,3,13220.0
56100,2011,11,6,6,4,13280.0
56101,2011,11,6,6,5,13273.0
56102,2011,11,6,6,6,13639.0
56103,2011,11,6,6,7,14248.0
56104,2011,11,6,6,8,14789.0
56105,2011,11,6,6,9,15083.0
56106,2011,11,6,6,10,14792.0
56107,2011,11,6,6,11,14187.0
56108,2011,11,6,6,12,13774.0
56109,2011,11,6,6,13,13509.0
56110,2011,11,6,6,14,13271.0
56111,2011,11,6,6,15,13030.0
56112,2011,11,6,6,16,13028.0
56113,2011,11,6,6,17,13253.0
56114,2011,11,6,6,18,14112.0
56115,2011,11,6,6,19,14863.0
56116,2011,11,6,6,20,14890.0
56117,2011,11,6,6,21,14787.0
56118,2011,11,6,6,22,14413.0
56119,2011,11,6,6,23,13823.0
56120,2011,11,7,0,0,13391.0
56121,2011,11,5,5,1,13700.0
56122,2011,11,5,5,2,13359.0
56123,2011,11,5,5,3,13306.0
56124,2011,11,5,5,4,13394.0
56125,2011,11,5,5,5,13591.0
56126,2011,11,5,5,6,13983.0
56127,2011,11,5,5,7,14691.0
56128,2011,11,5,5,8,15464.0
56129,2011,11,5,5,9,15844.0
56130,2011,11,5,5,10,15982.0
56131,2011,11,5,5,11,15700.0
56132,2011,11,5,5,12,15162.0
56133,2011,11,5,5,13,14640.0
56134,2011,11,5,5,14,14208.0
56135,2011,11,5,5,15,13865.0
56136,2011,11,5,5,16,13622.0
56137,2011,11,5,5,17,13516.0
56138,2011,11,5,5,18,13641.0
56139,2011,11,5,5,19,14320.0
56140,2011,11,5,5,20,14927.0
56141,2011,11,5,5,21,15068.0
56142,2011,11,5,5,22,14890.0
56143,2011,11,5,5,23,14357.0
56144,2011,11,6,6,0,13948.0
56145,2011,11,4,4,1,13200.0
56146,2011,11,4,4,2,12783.0
56147,2011,11,4,4,3,12559.0
56148,2011,11,4,4,4,12458.0
56149,2011,11,4,4,5,12727.0
56150,2011,11,4,4,6,13477.0
56151,2011,11,4,4,7,14936.0
56152,2011,11,4,4,8,15741.0
56153,2011,11,4,4,9,15716.0
56154,2011,11,4,4,10,15708.0
56155,2011,11,4,4,11,15659.0
56156,2011,11,4,4,12,15656.0
56157,2011,11,4,4,13,15459.0
56158,2011,11,4,4,14,15233.0
56159,2011,11,4,4,15,14896.0
56160,2011,11,4,4,16,14633.0
56161,2011,11,4,4,17,14480.0
56162,2011,11,4,4,18,14447.0
56163,2011,11,4,4,19,14984.0
56164,2011,11,4,4,20,15630.0
56165,2011,11,4,4,21,15517.0
56166,2011,11,4,4,22,15367.0
56167,2011,11,4,4,23,15000.0
56168,2011,11,5,5,0,14267.0
56169,2011,11,3,3,1,13231.0
56170,2011,11,3,3,2,12870.0
56171,2011,11,3,3,3,12788.0
56172,2011,11,3,3,4,12864.0
56173,2011,11,3,3,5,13240.0
56174,2011,11,3,3,6,14091.0
56175,2011,11,3,3,7,15707.0
56176,2011,11,3,3,8,16643.0
56177,2011,11,3,3,9,16574.0
56178,2011,11,3,3,10,16298.0
56179,2011,11,3,3,11,15940.0
56180,2011,11,3,3,12,15584.0
56181,2011,11,3,3,13,15383.0
56182,2011,11,3,3,14,15201.0
56183,2011,11,3,3,15,15042.0
56184,2011,11,3,3,16,14967.0
56185,2011,11,3,3,17,14994.0
56186,2011,11,3,3,18,15147.0
56187,2011,11,3,3,19,15758.0
56188,2011,11,3,3,20,16006.0
56189,2011,11,3,3,21,15915.0
56190,2011,11,3,3,22,15518.0
56191,2011,11,3,3,23,14663.0
56192,2011,11,4,4,0,13629.0
56193,2011,11,2,2,1,13772.0
56194,2011,11,2,2,2,13461.0
56195,2011,11,2,2,3,13380.0
56196,2011,11,2,2,4,13474.0
56197,2011,11,2,2,5,13851.0
56198,2011,11,2,2,6,14813.0
56199,2011,11,2,2,7,16354.0
56200,2011,11,2,2,8,17346.0
56201,2011,11,2,2,9,17122.0
56202,2011,11,2,2,10,16768.0
56203,2011,11,2,2,11,16218.0
56204,2011,11,2,2,12,15708.0
56205,2011,11,2,2,13,15376.0
56206,2011,11,2,2,14,15150.0
56207,2011,11,2,2,15,14896.0
56208,2011,11,2,2,16,14624.0
56209,2011,11,2,2,17,14492.0
56210,2011,11,2,2,18,14633.0
56211,2011,11,2,2,19,15278.0
56212,2011,11,2,2,20,15817.0
56213,2011,11,2,2,21,15740.0
56214,2011,11,2,2,22,15391.0
56215,2011,11,2,2,23,14616.0
56216,2011,11,3,3,0,13726.0
56217,2011,11,1,1,1,14356.0
56218,2011,11,1,1,2,14171.0
56219,2011,11,1,1,3,14002.0
56220,2011,11,1,1,4,14180.0
56221,2011,11,1,1,5,14427.0
56222,2011,11,1,1,6,15288.0
56223,2011,11,1,1,7,16782.0
56224,2011,11,1,1,8,17849.0
56225,2011,11,1,1,9,17717.0
56226,2011,11,1,1,10,17368.0
56227,2011,11,1,1,11,16887.0
56228,2011,11,1,1,12,16206.0
56229,2011,11,1,1,13,15795.0
56230,2011,11,1,1,14,15464.0
56231,2011,11,1,1,15,15112.0
56232,2011,11,1,1,16,14883.0
56233,2011,11,1,1,17,14840.0
56234,2011,11,1,1,18,14906.0
56235,2011,11,1,1,19,15531.0
56236,2011,11,1,1,20,16295.0
56237,2011,11,1,1,21,16296.0
56238,2011,11,1,1,22,15873.0
56239,2011,11,1,1,23,15123.0
56240,2011,11,2,2,0,14268.0
56241,2011,10,31,0,1,13565.0
56242,2011,10,31,0,2,13383.0
56243,2011,10,31,0,3,13352.0
56244,2011,10,31,0,4,13431.0
56245,2011,10,31,0,5,13756.0
56246,2011,10,31,0,6,14632.0
56247,2011,10,31,0,7,16161.0
56248,2011,10,31,0,8,17071.0
56249,2011,10,31,0,9,17076.0
56250,2011,10,31,0,10,17018.0
56251,2011,10,31,0,11,16790.0
56252,2011,10,31,0,12,16637.0
56253,2011,10,31,0,13,16391.0
56254,2011,10,31,0,14,16215.0
56255,2011,10,31,0,15,15849.0
56256,2011,10,31,0,16,15599.0
56257,2011,10,31,0,17,15505.0
56258,2011,10,31,0,18,15379.0
56259,2011,10,31,0,19,15611.0
56260,2011,10,31,0,20,16205.0
56261,2011,10,31,0,21,16486.0
56262,2011,10,31,0,22,16251.0
56263,2011,10,31,0,23,15712.0
56264,2011,11,1,1,0,14817.0
56265,2011,10,30,6,1,13870.0
56266,2011,10,30,6,2,13608.0
56267,2011,10,30,6,3,13528.0
56268,2011,10,30,6,4,13476.0
56269,2011,10,30,6,5,13610.0
56270,2011,10,30,6,6,13829.0
56271,2011,10,30,6,7,14427.0
56272,2011,10,30,6,8,14950.0
56273,2011,10,30,6,9,15459.0
56274,2011,10,30,6,10,15435.0
56275,2011,10,30,6,11,14956.0
56276,2011,10,30,6,12,14528.0
56277,2011,10,30,6,13,14225.0
56278,2011,10,30,6,14,13857.0
56279,2011,10,30,6,15,13536.0
56280,2011,10,30,6,16,13399.0
56281,2011,10,30,6,17,13523.0
56282,2011,10,30,6,18,13735.0
56283,2011,10,30,6,19,14430.0
56284,2011,10,30,6,20,15316.0
56285,2011,10,30,6,21,15369.0
56286,2011,10,30,6,22,14932.0
56287,2011,10,30,6,23,14475.0
56288,2011,10,31,0,0,13881.0
56289,2011,10,29,5,1,14036.0
56290,2011,10,29,5,2,13640.0
56291,2011,10,29,5,3,13458.0
56292,2011,10,29,5,4,13378.0
56293,2011,10,29,5,5,13555.0
56294,2011,10,29,5,6,13814.0
56295,2011,10,29,5,7,14292.0
56296,2011,10,29,5,8,14970.0
56297,2011,10,29,5,9,15395.0
56298,2011,10,29,5,10,15701.0
56299,2011,10,29,5,11,15730.0
56300,2011,10,29,5,12,15416.0
56301,2011,10,29,5,13,15118.0
56302,2011,10,29,5,14,14720.0
56303,2011,10,29,5,15,14245.0
56304,2011,10,29,5,16,13993.0
56305,2011,10,29,5,17,13933.0
56306,2011,10,29,5,18,14088.0
56307,2011,10,29,5,19,14546.0
56308,2011,10,29,5,20,15276.0
56309,2011,10,29,5,21,15382.0
56310,2011,10,29,5,22,15066.0
56311,2011,10,29,5,23,14732.0
56312,2011,10,30,6,0,14083.0
56313,2011,10,28,4,1,13600.0
56314,2011,10,28,4,2,13228.0
56315,2011,10,28,4,3,13081.0
56316,2011,10,28,4,4,13085.0
56317,2011,10,28,4,5,13430.0
56318,2011,10,28,4,6,14130.0
56319,2011,10,28,4,7,15667.0
56320,2011,10,28,4,8,16624.0
56321,2011,10,28,4,9,16627.0
56322,2011,10,28,4,10,16657.0
56323,2011,10,28,4,11,16610.0
56324,2011,10,28,4,12,16493.0
56325,2011,10,28,4,13,16344.0
56326,2011,10,28,4,14,16276.0
56327,2011,10,28,4,15,16015.0
56328,2011,10,28,4,16,15859.0
56329,2011,10,28,4,17,15896.0
56330,2011,10,28,4,18,15933.0
56331,2011,10,28,4,19,16215.0
56332,2011,10,28,4,20,16528.0
56333,2011,10,28,4,21,16463.0
56334,2011,10,28,4,22,16113.0
56335,2011,10,28,4,23,15543.0
56336,2011,10,29,5,0,14608.0
56337,2011,10,27,3,1,12544.0
56338,2011,10,27,3,2,12109.0
56339,2011,10,27,3,3,11924.0
56340,2011,10,27,3,4,11848.0
56341,2011,10,27,3,5,12086.0
56342,2011,10,27,3,6,12818.0
56343,2011,10,27,3,7,14261.0
56344,2011,10,27,3,8,15269.0
56345,2011,10,27,3,9,15447.0
56346,2011,10,27,3,10,15439.0
56347,2011,10,27,3,11,15646.0
56348,2011,10,27,3,12,15623.0
56349,2011,10,27,3,13,15629.0
56350,2011,10,27,3,14,15599.0
56351,2011,10,27,3,15,15396.0
56352,2011,10,27,3,16,15312.0
56353,2011,10,27,3,17,15281.0
56354,2011,10,27,3,18,15260.0
56355,2011,10,27,3,19,15666.0
56356,2011,10,27,3,20,16131.0
56357,2011,10,27,3,21,16078.0
56358,2011,10,27,3,22,15728.0
56359,2011,10,27,3,23,14968.0
56360,2011,10,28,4,0,14100.0
56361,2011,10,26,2,1,12813.0
56362,2011,10,26,2,2,12431.0
56363,2011,10,26,2,3,12199.0
56364,2011,10,26,2,4,12167.0
56365,2011,10,26,2,5,12366.0
56366,2011,10,26,2,6,13180.0
56367,2011,10,26,2,7,14556.0
56368,2011,10,26,2,8,15413.0
56369,2011,10,26,2,9,15364.0
56370,2011,10,26,2,10,15309.0
56371,2011,10,26,2,11,15327.0
56372,2011,10,26,2,12,15234.0
56373,2011,10,26,2,13,15155.0
56374,2011,10,26,2,14,15081.0
56375,2011,10,26,2,15,14987.0
56376,2011,10,26,2,16,14746.0
56377,2011,10,26,2,17,14806.0
56378,2011,10,26,2,18,14934.0
56379,2011,10,26,2,19,15324.0
56380,2011,10,26,2,20,15636.0
56381,2011,10,26,2,21,15465.0
56382,2011,10,26,2,22,14939.0
56383,2011,10,26,2,23,14137.0
56384,2011,10,27,3,0,13212.0
56385,2011,10,25,1,1,12955.0
56386,2011,10,25,1,2,12684.0
56387,2011,10,25,1,3,12454.0
56388,2011,10,25,1,4,12569.0
56389,2011,10,25,1,5,12802.0
56390,2011,10,25,1,6,13811.0
56391,2011,10,25,1,7,15421.0
56392,2011,10,25,1,8,16337.0
56393,2011,10,25,1,9,16165.0
56394,2011,10,25,1,10,16050.0
56395,2011,10,25,1,11,15674.0
56396,2011,10,25,1,12,15391.0
56397,2011,10,25,1,13,15266.0
56398,2011,10,25,1,14,15185.0
56399,2011,10,25,1,15,14929.0
56400,2011,10,25,1,16,14823.0
56401,2011,10,25,1,17,14725.0
56402,2011,10,25,1,18,14746.0
56403,2011,10,25,1,19,15093.0
56404,2011,10,25,1,20,15762.0
56405,2011,10,25,1,21,15613.0
56406,2011,10,25,1,22,15102.0
56407,2011,10,25,1,23,14337.0
56408,2011,10,26,2,0,13441.0
56409,2011,10,24,0,1,12354.0
56410,2011,10,24,0,2,12114.0
56411,2011,10,24,0,3,12045.0
56412,2011,10,24,0,4,12108.0
56413,2011,10,24,0,5,12419.0
56414,2011,10,24,0,6,13341.0
56415,2011,10,24,0,7,14825.0
56416,2011,10,24,0,8,15893.0
56417,2011,10,24,0,9,15980.0
56418,2011,10,24,0,10,15877.0
56419,2011,10,24,0,11,15865.0
56420,2011,10,24,0,12,15567.0
56421,2011,10,24,0,13,15395.0
56422,2011,10,24,0,14,15203.0
56423,2011,10,24,0,15,15094.0
56424,2011,10,24,0,16,14777.0
56425,2011,10,24,0,17,14788.0
56426,2011,10,24,0,18,14755.0
56427,2011,10,24,0,19,15096.0
56428,2011,10,24,0,20,15805.0
56429,2011,10,24,0,21,15720.0
56430,2011,10,24,0,22,15281.0
56431,2011,10,24,0,23,14468.0
56432,2011,10,25,1,0,13522.0
56433,2011,10,23,6,1,12589.0
56434,2011,10,23,6,2,12292.0
56435,2011,10,23,6,3,12223.0
56436,2011,10,23,6,4,12163.0
56437,2011,10,23,6,5,12465.0
56438,2011,10,23,6,6,12704.0
56439,2011,10,23,6,7,13238.0
56440,2011,10,23,6,8,13827.0
56441,2011,10,23,6,9,14195.0
56442,2011,10,23,6,10,14245.0
56443,2011,10,23,6,11,14007.0
56444,2011,10,23,6,12,13527.0
56445,2011,10,23,6,13,13334.0
56446,2011,10,23,6,14,13173.0
56447,2011,10,23,6,15,12947.0
56448,2011,10,23,6,16,12960.0
56449,2011,10,23,6,17,12939.0
56450,2011,10,23,6,18,13259.0
56451,2011,10,23,6,19,13746.0
56452,2011,10,23,6,20,14495.0
56453,2011,10,23,6,21,14561.0
56454,2011,10,23,6,22,14081.0
56455,2011,10,23,6,23,13497.0
56456,2011,10,24,0,0,12756.0
56457,2011,10,22,5,1,13335.0
56458,2011,10,22,5,2,12997.0
56459,2011,10,22,5,3,12841.0
56460,2011,10,22,5,4,12854.0
56461,2011,10,22,5,5,12984.0
56462,2011,10,22,5,6,13404.0
56463,2011,10,22,5,7,14072.0
56464,2011,10,22,5,8,14766.0
56465,2011,10,22,5,9,15186.0
56466,2011,10,22,5,10,15174.0
56467,2011,10,22,5,11,14945.0
56468,2011,10,22,5,12,14392.0
56469,2011,10,22,5,13,13885.0
56470,2011,10,22,5,14,13710.0
56471,2011,10,22,5,15,13393.0
56472,2011,10,22,5,16,13216.0
